"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.874126980E0,1.576242447E-1,-1.388808489E0,3.907133102E0
5.878999219E0,2.200376987E-1,-2.425215960E0,3.598931313E0
5.883871459E0,4.364356995E-1,-3.188583851E0,3.177410126E0
5.888743698E0,6.959706545E-1,-3.524424553E0,2.729144096E0
5.893615938E0,9.088521004E-1,-3.468459845E0,2.377772331E0
5.898488178E0,1.066831112E0,-3.015622616E0,2.116155624E0
5.903360417E0,1.232431412E0,-2.220907211E0,1.968005180E0
5.908232657E0,1.423229456E0,-1.103068590E0,2.070177078E0
5.913104896E0,1.612018824E0,4.949158430E-2,2.335712433E0
5.917977136E0,1.774882555E0,1.037616968E0,2.588373184E0
5.922849376E0,1.741914749E0,1.613774061E0,2.945384026E0
5.927721615E0,1.477014065E0,1.703880787E0,3.504639626E0
5.932593855E0,1.095199347E0,1.326767445E0,4.146162033E0
5.937466094E0,6.727989912E-1,6.937761307E-1,4.591341019E0
5.942338334E0,3.792412281E-1,-1.364064217E-2,4.795316696E0
5.947210573E0,2.728869915E-1,-6.772576571E-1,4.816152573E0
5.952082813E0,2.750597000E-1,-1.204763889E0,4.606435776E0
5.956955053E0,2.869977951E-1,-1.646995306E0,4.257207870E0
5.961827292E0,2.200617790E-1,-2.056527138E0,3.826904297E0
5.966699532E0,4.808497429E-2,-2.475521564E0,3.321287155E0
5.971571771E0,-8.874106407E-2,-2.797328949E0,2.685437202E0
5.976444011E0,-1.919131279E-1,-2.916329861E0,2.058611870E0
5.981316251E0,-2.624685764E-1,-2.727988243E0,1.442468643E0
5.986188490E0,-2.528185844E-1,-2.246500015E0,9.939756393E-1
5.991060730E0,-2.296774387E-1,-1.570015907E0,8.634958267E-1
5.995932969E0,-2.357120514E-1,-8.854556680E-1,1.093370438E0
6.000805209E0,-2.782800198E-1,-4.441088140E-1,1.547626495E0
6.005677448E0,-2.973668575E-1,-3.000945449E-1,2.144396782E0
6.010549688E0,-2.577445507E-1,-3.811096549E-1,2.804448128E0
6.015421980E0,-1.315612793E-1,-4.986197352E-1,3.294743538E0
6.020294219E0,3.923940659E-2,-5.064193010E-1,3.583318710E0
6.025166407E0,2.307482958E-1,-4.492216110E-1,3.663140297E0
6.030038698E0,3.658130169E-1,-3.680751324E-1,3.510289192E0
6.034910938E0,4.862980843E-1,-2.715525031E-1,3.092880249E0
6.039783178E0,5.791839361E-1,-1.835421622E-1,2.584986687E0
6.044655417E0,6.157633066E-1,-9.192448854E-2,2.143656731E0
6.049527657E0,6.022310257E-1,4.667121172E-2,1.826265335E0
6.054399896E0,4.772465229E-1,1.632978916E-1,1.609866142E0
6.059272136E0,3.648670912E-1,1.401788592E-1,1.386656761E0
6.064144376E0,2.975817919E-1,-2.654358745E-2,1.137563705E0
6.069016615E0,2.412927151E-1,-3.427400589E-1,9.440412521E-1
6.073888855E0,1.703019142E-1,-7.854037285E-1,8.862323761E-1
6.078761094E0,1.276825666E-1,-1.334633589E0,9.352350235E-1
6.083633334E0,2.050409317E-1,-1.833992958E0,1.082405090E0
6.088505573E0,3.850164413E-1,-2.208399296E0,1.228242874E0
6.093377813E0,6.919759512E-1,-2.378241539E0,1.290087700E0
6.098250053E0,9.902579784E-1,-2.357035637E0,1.257154465E0
6.103122292E0,1.221182704E0,-2.139371157E0,1.092449188E0
6.107994532E0,1.339837193E0,-1.790421486E0,8.499994278E-1
6.112866771E0,1.350294471E0,-1.321828365E0,5.670299530E-1
6.117739011E0,1.232779026E0,-8.541989923E-1,2.723684311E-1
6.122611251E0,1.052780628E0,-4.007708430E-1,-6.488418579E-2
6.127483490E0,8.529175520E-1,6.771355867E-3,-4.014587402E-1
6.132355730E0,7.015053034E-1,3.617868721E-1,-7.325191498E-1
6.137227969E0,5.677847862E-1,6.418973207E-1,-9.348182678E-1
6.142100209E0,4.648383856E-1,7.446321249E-1,-1.012090683E0
6.146972448E0,3.945494890E-1,6.753412485E-1,-9.944572449E-1
6.151844688E0,3.017160892E-1,4.465559125E-1,-8.904266357E-1
6.156716928E0,1.383306980E-1,1.690128595E-1,-6.690616608E-1
6.161589167E0,-3.752648830E-2,-9.279135615E-2,-3.449840546E-1
6.166461407E0,-1.280542612E-1,-2.982977331E-1,-4.391098022E-2
6.171333646E0,-1.519613266E-1,-4.066699743E-1,1.957826614E-1
6.176205886E0,-9.721755981E-2,-4.084070921E-1,3.847236633E-1
6.181078126E0,1.970124245E-2,-3.751931190E-1,4.761791229E-1
6.185950365E0,1.565995216E-1,-2.959245741E-1,4.475021362E-1
6.190822605E0,2.701320648E-1,-1.725623906E-1,3.528137207E-1
6.195694844E0,3.156794310E-1,-6.331852078E-2,2.772283554E-1
6.200567084E0,2.604022026E-1,-1.439920068E-2,2.698392868E-1
6.205439323E0,1.581305265E-1,-1.458841562E-2,3.496694565E-1
6.210311563E0,1.390719414E-1,-2.310112119E-3,4.998369217E-1
6.215183803E0,2.227593660E-1,-4.545778036E-3,5.876321793E-1
6.220056042E0,4.133789539E-1,7.985964417E-3,6.252164841E-1
6.224928282E0,6.304894686E-1,5.954805017E-2,6.688013077E-1
6.229800573E0,7.849652767E-1,5.450136960E-2,7.625045776E-1
6.234672761E0,9.240851998E-1,5.778895319E-2,8.117055893E-1
6.239545001E0,1.075617433E0,6.570333987E-2,8.332548141E-1
6.244417292E0,1.249502540E0,1.402342021E-1,8.523759842E-1
6.249289532E0,1.424537420E0,2.712680995E-1,7.746973038E-1
6.254161771E0,1.553094983E0,4.497175217E-1,5.824518204E-1
6.259034011E0,1.606429935E0,6.567946672E-1,3.869533539E-1
6.263906251E0,1.613290310E0,8.915662766E-1,2.336330414E-1
6.268778490E0,1.618133783E0,1.077959895E0,8.659458160E-2
6.273650730E0,1.627209902E0,1.123253107E0,-4.576587677E-2
6.278522969E0,1.573318839E0,1.096324444E0,-1.681060791E-1
6.283395209E0,1.428185225E0,1.023065448E0,-1.859464645E-1
6.288267448E0,1.233550072E0,8.503791094E-1,-8.034038544E-2
6.293139688E0,1.027390242E0,5.469406843E-1,8.632659912E-2
6.298011928E0,8.368601799E-1,2.158117890E-1,2.625102997E-1
6.302884167E0,6.653840542E-1,-7.002849877E-2,4.027509689E-1
6.307756407E0,5.987406969E-1,-3.400390446E-1,4.688024521E-1
6.312628646E0,5.853368640E-1,-4.655507803E-1,4.499979019E-1
6.317500886E0,6.008175611E-1,-4.662680626E-1,4.372577667E-1
6.322373126E0,6.325631142E-1,-3.845321238E-1,4.400434494E-1
6.327245365E0,7.190605402E-1,-2.087172568E-1,3.997917175E-1
6.332117605E0,8.761672974E-1,-5.173032731E-2,3.333530426E-1
6.336989844E0,1.043861508E0,6.568995863E-2,2.514820099E-1
6.341862084E0,1.186992884E0,1.333184987E-1,1.266117096E-1
6.346734323E0,1.324503779E0,2.218717784E-1,-5.379676819E-3
6.351606563E0,1.419239521E0,2.917506695E-1,-1.265716553E-1
6.356478803E0,1.549972177E0,2.793187797E-1,-2.130956650E-1
6.361351042E0,1.629244328E0,2.404755056E-1,-2.853412628E-1
6.366223282E0,1.629650593E0,1.591091752E-1,-2.966785431E-1
6.371095521E0,1.507269979E0,2.035892010E-2,-2.579011917E-1
6.375967761E0,1.338929176E0,-1.474230587E-1,-1.475133896E-1
6.380840001E0,1.133524895E0,-3.686913252E-1,-1.095199585E-2
6.385712240E0,9.166543484E-1,-5.514130592E-1,6.335353851E-2
6.390584480E0,7.387609482E-1,-6.919314265E-1,4.323673248E-2
6.395456719E0,5.797363520E-1,-7.724673748E-1,-2.810192108E-2
6.400328959E0,4.586625099E-1,-7.938593626E-1,-1.278972626E-1
6.405201198E0,3.770092726E-1,-7.713827491E-1,-2.787885666E-1
6.410073438E0,3.419765234E-1,-7.070589066E-1,-4.185457230E-1
6.414945678E0,3.618121147E-1,-5.789138079E-1,-5.424251556E-1
6.419817917E0,4.255367517E-1,-4.069561958E-1,-5.919046402E-1
6.424690157E0,5.901279449E-1,-2.173176259E-1,-5.910530090E-1
6.429562396E0,8.283843994E-1,-4.558694363E-2,-6.201639175E-1
6.434434636E0,1.011397839E0,7.715094090E-2,-6.829195023E-1
6.439306876E0,1.160206318E0,1.604170203E-1,-6.466493607E-1
6.444179115E0,1.242196321E0,1.621895432E-1,-4.744615555E-1
6.449051355E0,1.277557850E0,4.905870557E-2,-2.155694962E-1
6.453923594E0,1.315834999E0,-1.025736630E-1,-3.901481628E-3
6.458795834E0,1.327586293E0,-2.629834414E-1,1.606769562E-1
6.463668073E0,1.288192034E0,-3.535566926E-1,2.591791153E-1
6.468540313E0,1.223993063E0,-4.234767258E-1,3.203811646E-1
6.473412553E0,1.166579008E0,-5.064713359E-1,2.906093597E-1
6.478284792E0,1.122394800E0,-5.558471084E-1,2.286233902E-1
6.483157032E0,1.102641344E0,-5.669469833E-1,1.763706207E-1
6.488029271E0,1.066123605E0,-5.410592556E-1,9.925460815E-2
6.492901511E0,9.785462618E-1,-5.272734165E-1,-2.177906036E-2
6.497773751E0,8.931585550E-1,-4.792979956E-1,-1.172513962E-1
6.502645990E0,7.936050892E-1,-3.866169453E-1,-2.110538483E-1
6.507518230E0,6.954572201E-1,-2.590898573E-1,-3.258991241E-1
6.512390521E0,6.155768037E-1,-1.709687710E-1,-4.533720016E-1
6.517262709E0,5.577582121E-1,-1.081218123E-1,-5.683097839E-1
6.522134948E0,5.543575287E-1,-1.099649668E-1,-6.252803802E-1
6.527007240E0,5.548181534E-1,-2.099969387E-1,-5.741672516E-1
6.531879428E0,5.537034273E-1,-3.591573536E-1,-4.594106674E-1
6.536751667E0,5.563352108E-1,-5.525494814E-1,-3.050756454E-1
6.541623959E0,5.362014174E-1,-6.583945751E-1,-1.638450623E-1
6.546496146E0,5.421547890E-1,-6.910951138E-1,-3.441810608E-3
6.551368438E0,5.459356904E-1,-6.983122826E-1,1.341648102E-1
6.556240678E0,5.838068724E-1,-6.797904968E-1,2.046480179E-1
6.561112865E0,6.357513666E-1,-6.520541906E-1,2.737236023E-1
6.565985157E0,6.989177465E-1,-5.992848873E-1,3.664216995E-1
6.570857396E0,7.300831079E-1,-5.259971619E-1,4.121255875E-1
6.575729636E0,7.449512482E-1,-4.572470784E-1,3.774280548E-1
6.580601876E0,7.031056881E-1,-4.011511803E-1,2.672166824E-1
6.585474115E0,6.658884287E-1,-3.301028609E-1,1.210737228E-1
6.590346355E0,6.710339189E-1,-3.049621582E-1,-2.501583099E-2
6.595218594E0,7.331765890E-1,-3.278428316E-1,-1.028747559E-1
6.600090834E0,7.768962979E-1,-4.301698208E-1,-1.639375687E-1
6.604963073E0,8.113857508E-1,-5.826507807E-1,-1.805629730E-1
6.609835313E0,8.095303774E-1,-7.870050073E-1,-1.756849289E-1
6.614707553E0,7.872567177E-1,-9.954199195E-1,-1.245241165E-1
6.619579792E0,7.379512191E-1,-1.159266710E0,-8.558845520E-2
6.624452032E0,7.031465769E-1,-1.259793758E0,-2.202129364E-2
6.629324271E0,6.876113415E-1,-1.244244576E0,5.887889862E-2
6.634196511E0,6.925899386E-1,-1.140940428E0,1.213893890E-1
6.639068751E0,7.319890261E-1,-1.000665784E0,1.775293350E-1
6.643940990E0,7.799735665E-1,-8.097034693E-1,2.391586304E-1
6.648813230E0,8.195188642E-1,-6.066000462E-1,2.788953781E-1
6.653685469E0,8.637373447E-1,-4.260018468E-1,2.909917831E-1
6.658557709E0,8.832062483E-1,-2.752056122E-1,3.517208099E-1
6.663429948E0,9.041137099E-1,-1.946542859E-1,4.428749084E-1
6.668302188E0,9.045668840E-1,-1.567050815E-1,5.095434189E-1
6.673174428E0,9.379707575E-1,-1.423690319E-1,5.483732224E-1
6.678046667E0,9.515700340E-1,-1.373948455E-1,5.987482071E-1
6.682918907E0,9.430338740E-1,-1.726628542E-1,6.261348724E-1
6.687791146E0,9.072985053E-1,-2.729747295E-1,6.213388443E-1
6.692663386E0,7.747032642E-1,-3.879029155E-1,5.953321457E-1
6.697535626E0,6.292799711E-1,-4.639467299E-1,6.005439758E-1
6.702407865E0,4.505510330E-1,-4.905788004E-1,6.188449860E-1
6.707280105E0,2.804032564E-1,-5.133271217E-1,5.990934372E-1
6.712152344E0,9.203028679E-2,-5.131430626E-1,5.333719254E-1
6.717024584E0,-5.827045441E-2,-4.733502865E-1,4.339704514E-1
6.721896823E0,-2.202788591E-1,-4.391688704E-1,3.237686157E-1
6.726769063E0,-3.465435505E-1,-4.185386896E-1,2.443704605E-1
6.731641303E0,-4.542202950E-1,-4.111389518E-1,2.002248764E-1
6.736513542E0,-4.768648148E-1,-3.845819235E-1,1.910429001E-1
6.741385782E0,-4.198508263E-1,-3.801727295E-1,1.868419647E-1
6.746258021E0,-2.730461359E-1,-3.902546763E-1,1.650199890E-1
6.751130261E0,-5.219805241E-2,-3.895297050E-1,1.528921127E-1
6.756002501E0,1.303873062E-1,-4.028127789E-1,1.810255051E-1
6.760874740E0,2.675950527E-1,-3.941906095E-1,2.333927155E-1
6.765746980E0,3.909372091E-1,-3.650504947E-1,2.894582748E-1
6.770619219E0,5.238883495E-1,-3.486835957E-1,2.541408539E-1
6.775491459E0,6.393111348E-1,-2.843248248E-1,1.792707443E-1
6.780363698E0,6.832503080E-1,-1.771769524E-1,9.612083435E-2
6.785235938E0,7.025570869E-1,-5.861353874E-2,8.786487579E-2
6.790108178E0,7.457617521E-1,6.397378445E-2,7.905769348E-2
6.794980417E0,7.888681889E-1,1.224882603E-1,3.293991089E-2
6.799852657E0,8.843543530E-1,7.461178303E-2,-8.810138702E-2
6.804724896E0,9.861521721E-1,-5.172288418E-2,-2.310752869E-1
6.809597136E0,1.070657730E0,-2.014808059E-1,-4.038724899E-1
6.814469376E0,1.112605095E0,-3.878268301E-1,-6.059408188E-1
6.819341615E0,1.169727564E0,-5.996924639E-1,-8.486909866E-1
6.824213855E0,1.190839291E0,-7.811535597E-1,-1.044967651E0
6.829086094E0,1.186134338E0,-9.515390396E-1,-1.121513367E0
6.833958334E0,1.168814182E0,-1.088319778E0,-1.074601173E0
6.838830573E0,1.110197186E0,-1.153820753E0,-8.744392395E-1
6.843702813E0,1.014347672E0,-1.180577636E0,-5.200777054E-1
6.848575053E0,9.149358273E-1,-1.152408361E0,-8.891487122E-2
6.853447292E0,8.340934515E-1,-1.080291510E0,2.177257538E-1
6.858319532E0,7.608735561E-1,-9.263747334E-1,3.723649979E-1
6.863191771E0,6.749744415E-1,-7.565978765E-1,4.641056061E-1
6.868064011E0,6.340782642E-1,-5.971289873E-1,5.729236603E-1
6.872936251E0,5.802419782E-1,-4.918405414E-1,7.069082260E-1
6.877808490E0,4.337143898E-1,-4.096700847E-1,8.124008179E-1
6.882680730E0,2.093025446E-1,-3.540341258E-1,8.694314957E-1
6.887552969E0,-6.275784969E-2,-3.380555809E-1,9.425115585E-1
6.892425209E0,-3.159068823E-1,-3.556351960E-1,1.010102272E0
6.897297448E0,-5.253492594E-1,-4.139499664E-1,1.044966698E0
6.902169688E0,-6.926199198E-1,-5.079849958E-1,1.009395599E0
6.907041928E0,-7.589409351E-1,-6.007003188E-1,9.763517380E-1
6.911914167E0,-8.046325445E-1,-7.135466337E-1,9.446334839E-1
6.916786407E0,-7.753446102E-1,-7.822696567E-1,8.857240677E-1
6.921658646E0,-7.197000980E-1,-8.069036007E-1,7.887916565E-1
6.926530886E0,-6.385581493E-1,-7.398668528E-1,6.283550262E-1
6.931403126E0,-5.619492531E-1,-6.195350289E-1,4.080600739E-1
6.936275365E0,-4.566398859E-1,-4.563332796E-1,1.984701157E-1
6.941147605E0,-3.588696718E-1,-2.596091926E-1,3.298759460E-2
6.946019844E0,-2.243986130E-1,-6.286615133E-2,-6.811428070E-2
6.950892084E0,-9.875929356E-2,8.713236451E-2,-1.742477417E-1
6.955764323E0,1.402425766E-2,2.573925257E-1,-3.594150543E-1
6.960636563E0,1.143124104E-1,3.676236570E-1,-5.300312042E-1
6.965508803E0,1.301668882E-1,3.639859855E-1,-6.417350769E-1
6.970381042E0,3.670430183E-2,2.405866385E-1,-6.944217682E-1
6.975253282E0,-1.134185791E-1,9.306788445E-3,-6.760530472E-1
6.980125521E0,-2.529842854E-1,-2.689954042E-1,-5.843029022E-1
6.984997761E0,-3.572456837E-1,-5.693979859E-1,-5.029983521E-1
6.989870001E0,-4.176124334E-1,-7.989223003E-1,-4.848489761E-1
6.994742240E0,-4.562160969E-1,-8.670266271E-1,-4.234418869E-1
6.999614480E0,-4.786670208E-1,-6.859403849E-1,-1.981697083E-1
7.004486719E0,-4.504266977E-1,-3.988722563E-1,8.778858185E-2
7.009358959E0,-4.763560295E-1,-1.323171854E-1,2.824506760E-1
7.014231198E0,-5.149949789E-1,8.088946342E-3,3.440494537E-1
7.019103438E0,-5.207358599E-1,5.909502506E-4,3.756246567E-1
7.023975678E0,-4.804401398E-1,-1.579471827E-1,3.676605225E-1
7.028847917E0,-4.376660585E-1,-3.908711076E-1,3.143587112E-1
7.033720157E0,-3.670290709E-1,-6.450805664E-1,2.325592041E-1
7.038592396E0,-2.827713490E-1,-8.578025103E-1,8.167076111E-2
7.043464636E0,-1.874108315E-1,-1.005718231E0,-1.442222595E-1
7.048336876E0,-5.297291279E-2,-1.088103294E0,-4.342212677E-1
7.053209115E0,7.778763771E-2,-1.104132533E0,-7.057495117E-1
7.058081355E0,1.949268579E-1,-9.787455797E-1,-8.250331879E-1
7.062953594E0,2.472280264E-1,-7.914730310E-1,-7.816820145E-1
7.067825834E0,1.901104450E-1,-5.668765306E-1,-7.218580246E-1
7.072698073E0,6.182932854E-2,-3.532620072E-1,-6.827211380E-1
7.077570313E0,-1.146942377E-1,-2.660577297E-1,-5.841808319E-1
7.082442553E0,-2.863502502E-1,-2.246556878E-1,-4.956445694E-1
7.087314792E0,-4.318495989E-1,-2.848413587E-1,-4.445228577E-1
7.092187032E0,-5.311533213E-1,-4.021555185E-1,-4.725370407E-1
7.097059271E0,-6.014657021E-1,-5.395445824E-1,-5.567970276E-1
7.101931511E0,-6.485953331E-1,-6.815191507E-1,-6.123380661E-1
7.106803751E0,-6.319478750E-1,-7.913844585E-1,-6.272315979E-1
7.111675990E0,-6.699873209E-1,-9.279680848E-1,-6.146717072E-1
7.116548230E0,-7.340432405E-1,-1.066365242E0,-5.723028183E-1
7.121420469E0,-7.629615068E-1,-1.145977139E0,-5.252218246E-1
7.126292709E0,-7.850620747E-1,-1.168306947E0,-4.793539047E-1
7.131164948E0,-7.583812475E-1,-1.089312792E0,-4.537992477E-1
7.136037188E0,-6.712846756E-1,-9.739821553E-1,-4.150629044E-1
7.140909428E0,-5.734081268E-1,-8.429760933E-1,-3.990554810E-1
7.145781667E0,-5.359623432E-1,-7.120166421E-1,-4.213428497E-1
7.150653907E0,-5.131664276E-1,-5.961303115E-1,-3.849515915E-1
7.155526146E0,-4.716358185E-1,-5.410677195E-1,-2.947235107E-1
7.160398386E0,-4.319574833E-1,-5.196019411E-1,-1.901769638E-1
7.165270626E0,-4.099367857E-1,-5.595062971E-1,-8.448696136E-2
7.170142865E0,-4.085671902E-1,-5.940176845E-1,7.801055908E-4
7.175015105E0,-4.356607199E-1,-5.685216188E-1,1.122293472E-1
7.179887344E0,-4.437142611E-1,-4.917026460E-1,2.294807434E-1
7.184759584E0,-4.513337612E-1,-3.305591941E-1,3.775901794E-1
7.189631823E0,-4.634267092E-1,-1.666230559E-1,4.740200043E-1
7.194504063E0,-5.414354801E-1,2.843618393E-2,4.986066818E-1
7.199376303E0,-6.954072714E-1,2.211660743E-1,4.503021240E-1
7.204248542E0,-8.088656664E-1,3.338919282E-1,3.854293823E-1
7.209120782E0,-8.755468726E-1,3.462325931E-1,3.590459824E-1
7.213993021E0,-9.228470922E-1,2.656457424E-1,3.388299942E-1
7.218865261E0,-9.124212265E-1,1.260014176E-1,2.996635437E-1
7.223737501E0,-8.489684463E-1,-1.964730024E-2,2.846002579E-1
7.228609740E0,-7.468602061E-1,-1.911734939E-1,2.314195633E-1
7.233481980E0,-6.008880734E-1,-3.510889411E-1,1.330118179E-1
7.238354219E0,-4.228012562E-1,-4.857712090E-1,9.751319885E-3
7.243226459E0,-2.128768563E-1,-5.971770883E-1,-6.904602051E-2
7.248098698E0,-1.214236021E-2,-6.777384281E-1,-1.094760895E-1
7.252970938E0,1.501167417E-1,-7.390500307E-1,-1.021127701E-1
7.257843178E0,3.062375784E-1,-7.354660034E-1,-7.213592529E-2
7.262715417E0,4.299075603E-1,-7.230799794E-1,-8.534908295E-2
7.267587657E0,4.601652622E-1,-7.016932964E-1,-1.154136658E-1
7.272459896E0,4.143874943E-1,-6.701167226E-1,-1.718254089E-1
7.277332136E0,3.360792994E-1,-5.913631916E-1,-2.210359573E-1
7.282204376E0,2.423589230E-1,-5.828144550E-1,-2.187795639E-1
7.287076615E0,1.625171304E-1,-6.230217814E-1,-1.364688873E-1
7.291948855E0,6.862425804E-2,-6.560987830E-1,-1.366519928E-2
7.296821094E0,-1.039004326E-2,-6.452714205E-1,9.581947327E-2
7.301693334E0,-6.932574511E-2,-5.824875236E-1,1.358718872E-1
7.306565573E0,-1.270855665E-1,-5.004224181E-1,1.831398010E-1
7.311437813E0,-1.731555462E-1,-4.186066389E-1,2.364215851E-1
7.316310053E0,-1.944475770E-1,-3.610768914E-1,3.232889175E-1
7.321182292E0,-1.875941157E-1,-3.546190262E-1,3.953065872E-1
7.326054532E0,-1.955325603E-1,-3.847618699E-1,4.276819229E-1
7.330926771E0,-2.419755459E-1,-4.131820202E-1,4.349784851E-1
7.335799011E0,-3.314632773E-1,-4.399399161E-1,4.173994064E-1
7.340671251E0,-4.232665300E-1,-3.961555362E-1,3.882055283E-1
7.345543490E0,-4.913122058E-1,-3.486509919E-1,3.356027603E-1
7.350415730E0,-5.261161327E-1,-3.151077032E-1,2.942209244E-1
7.355287969E0,-4.937679768E-1,-3.057746589E-1,2.556180954E-1
7.360160209E0,-4.485439062E-1,-3.000127673E-1,2.244739532E-1
7.365032448E0,-4.324276447E-1,-2.951209545E-1,1.709995270E-1
7.369904688E0,-4.207299948E-1,-2.777538896E-1,1.309280396E-1
7.374776928E0,-4.397981167E-1,-2.370709181E-1,9.817028046E-2
7.379649167E0,-4.573583603E-1,-1.931270659E-1,4.533958435E-2
7.384521407E0,-4.767968655E-1,-1.279590130E-1,7.707405090E-2
7.389393646E0,-4.779696465E-1,-4.995918274E-2,1.487379074E-1
7.394265886E0,-4.503922462E-1,2.196091413E-2,2.255611420E-1
7.399138126E0,-3.777433634E-1,1.083012819E-1,3.074855804E-1
7.404010365E0,-2.619636059E-1,1.874360740E-1,4.858436584E-1
7.408882605E0,-1.190994978E-1,2.662806511E-1,6.434888840E-1
7.413754844E0,-9.907603264E-3,3.518515825E-1,7.414360046E-1
7.418627084E0,7.350981236E-2,3.902307153E-1,7.565174103E-1
7.423499323E0,1.209443808E-1,3.753596544E-1,7.072887421E-1
7.428371563E0,1.580142975E-1,3.203969002E-1,6.442031860E-1
7.433243803E0,1.614558101E-1,2.072996795E-1,6.196718216E-1
7.438116042E0,1.601524949E-1,4.937329888E-2,6.250858307E-1
7.442988282E0,1.202104688E-1,-1.343683451E-1,6.020917892E-1
7.447860521E0,4.439520836E-2,-2.594753504E-1,5.580511093E-1
7.452732761E0,-6.085276604E-2,-3.598991334E-1,5.192794800E-1
7.457605001E0,-1.523832083E-1,-4.049795866E-1,4.679384232E-1
7.462477240E0,-2.723411322E-1,-4.296618104E-1,4.113197327E-1
7.467349480E0,-3.552773595E-1,-4.055855572E-1,3.352088928E-1
7.472221719E0,-4.326361418E-1,-3.582026362E-1,2.895965576E-1
7.477093959E0,-4.667738676E-1,-2.840655446E-1,2.658834457E-1
7.481966198E0,-4.433966875E-1,-1.819526404E-1,2.744827271E-1
7.486838438E0,-4.065747261E-1,-5.329367518E-2,3.708257675E-1
7.491710678E0,-3.823521137E-1,7.213720679E-2,4.246816635E-1
7.496582917E0,-4.160882235E-1,1.562668085E-1,4.304323196E-1
7.501455157E0,-4.386850595E-1,2.244493961E-1,4.062557220E-1
7.506327396E0,-4.530200958E-1,2.339672446E-1,3.321809769E-1
7.511199636E0,-4.653594494E-1,1.794204712E-1,2.275972366E-1
7.516071876E0,-4.351670742E-1,9.589350224E-2,5.004215240E-2
7.520944115E0,-4.271891117E-1,-8.859038353E-4,-1.665401459E-1
7.525816355E0,-4.578670859E-1,-9.412103891E-2,-3.849020004E-1
7.530688594E0,-5.322214961E-1,-1.503828019E-1,-5.598669052E-1
7.535560834E0,-6.445898414E-1,-1.983268261E-1,-7.083663940E-1
7.540433073E0,-7.429335117E-1,-2.711727619E-1,-8.329343796E-1
7.545305313E0,-8.233948946E-1,-3.388380408E-1,-8.862562180E-1
7.550177553E0,-8.873304725E-1,-3.833543658E-1,-8.356990814E-1
7.555049792E0,-9.160646200E-1,-4.130857289E-1,-6.690950394E-1
7.559922032E0,-9.776914716E-1,-4.433989227E-1,-4.776487350E-1
7.564794271E0,-9.993236065E-1,-4.291409850E-1,-3.019113541E-1
7.569666511E0,-9.714315534E-1,-4.192954600E-1,-1.535873413E-1
7.574538751E0,-9.171274900E-1,-4.411570132E-1,9.087562561E-3
7.579410990E0,-8.395909667E-1,-4.849851131E-1,1.966199875E-1
7.584283230E0,-6.723917723E-1,-6.183151007E-1,4.561891556E-1
7.589155469E0,-4.574975371E-1,-7.835025787E-1,6.802721024E-1
7.594027709E0,-2.682778239E-1,-9.743920565E-1,8.133153915E-1
7.598899948E0,-8.806544542E-2,-1.077148080E0,8.501367569E-1
7.603772188E0,6.156778336E-2,-1.097305417E0,8.259391785E-1
7.608644428E0,1.531934142E-1,-1.084378600E0,7.115221024E-1
7.613516667E0,1.832197905E-1,-1.061348200E0,5.622034073E-1
7.618388907E0,1.590778232E-1,-9.844394326E-1,3.236598969E-1
7.623261146E0,1.008563042E-1,-8.483003378E-1,-1.160049438E-2
7.628133386E0,1.248413324E-2,-6.284801364E-1,-4.105920792E-1
