"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.561013542E0,-1.353790164E-1,-2.480803430E-1,-3.130592173E-3
3.563449688E0,-1.585912257E-1,-3.274904788E-1,-1.412584260E-2
3.565885782E0,-1.720298529E-1,-4.105657041E-1,-2.573194169E-2
3.568321928E0,-1.818034202E-1,-4.673745036E-1,-3.855973482E-2
3.570758021E0,-8.162446320E-2,-4.014030099E-1,-7.887565345E-2
3.573194167E0,1.187334359E-1,-1.888281554E-1,-1.320193708E-1
3.575630313E0,1.132358089E-1,-2.474694997E-1,-1.424037665E-1
3.578066407E0,1.366770733E-2,-3.531460762E-1,-1.234675050E-1
3.580502553E0,-5.047125369E-2,-4.209501147E-1,-1.136939451E-1
3.582938646E0,1.305686031E-2,-3.610870838E-1,-1.387386769E-1
3.585374792E0,1.187334359E-1,-2.835094929E-1,-1.753895134E-1
3.587810886E0,1.443890184E-1,-3.329881132E-1,-1.931040883E-1
3.590247032E0,1.346154660E-1,-4.081223309E-1,-1.943257898E-1
3.592683126E0,1.413347870E-1,-4.142307937E-1,-1.998234093E-1
3.595119271E0,1.688229144E-1,-3.464267552E-1,-2.077644169E-1
3.597555365E0,1.749313772E-1,-2.822877765E-1,-2.053210288E-1
3.599991511E0,1.559951156E-1,-2.462477982E-1,-1.894390136E-1
3.602427657E0,1.303395331E-1,-2.034884989E-1,-1.717244387E-1
3.604863751E0,1.028514057E-1,-1.662268043E-1,-1.509556323E-1
3.607299896E0,7.414158434E-2,-1.118614078E-1,-1.259108931E-1
3.609735990E0,4.054498672E-2,-7.276718318E-2,-9.842276573E-2
3.612172136E0,-1.198787708E-2,-3.122956678E-2,-6.849125028E-2
3.614608230E0,-1.457634270E-1,9.827005118E-2,-1.290414855E-2
3.617044376E0,-2.056264579E-1,8.055548370E-2,2.924431302E-2
3.619480469E0,-1.811925620E-1,-1.063637808E-1,4.329380020E-2
3.621916615E0,-1.298813969E-1,-3.335989714E-1,3.718532622E-2
3.624352709E0,-1.030041203E-1,-3.922402859E-1,3.901786730E-2
3.626788855E0,-1.078908965E-1,-3.482593000E-1,5.428905040E-2
3.629225001E0,-1.182752997E-1,-3.598653972E-1,5.795413256E-2
3.631661094E0,-1.249946207E-1,-3.476484418E-1,5.795413256E-2
3.634097240E0,-1.329356283E-1,-2.957264185E-1,6.161921844E-2
3.636533334E0,-1.402658075E-1,-2.859528661E-1,5.734328553E-2
3.638969480E0,-1.457634270E-1,-2.682383060E-1,5.001311749E-2
3.641405573E0,-1.512610465E-1,-2.267006934E-1,4.451549426E-2
3.643841719E0,-1.506502032E-1,-2.126512080E-1,3.535278514E-2
3.646277813E0,-1.512610465E-1,-1.827196926E-1,2.802261710E-2
3.648713959E0,-1.524827480E-1,-1.717244387E-1,2.496838197E-2
3.651150105E0,-1.512610465E-1,-1.821088344E-1,1.458397787E-2
3.653586198E0,-1.506502032E-1,-1.692810506E-1,1.519482583E-2
3.656022344E0,-1.469851285E-1,-1.668376625E-1,1.152974181E-2
3.658458438E0,-1.433200389E-1,-1.595074832E-1,1.275143679E-2
3.660894584E0,-1.384332627E-1,-1.472905427E-1,1.214058883E-2
3.663330678E0,-1.249946207E-1,-1.417929232E-1,1.458397787E-2
3.665766823E0,-1.030041203E-1,-1.405712217E-1,1.091889478E-2
3.668202917E0,-8.956547827E-2,-1.271325797E-1,1.091889478E-2
3.670639063E0,-7.185091078E-2,-1.210241169E-1,1.214058883E-2
3.673075157E0,-5.841226876E-2,-1.106397063E-1,1.580567285E-2
3.675511303E0,-5.108210072E-2,-1.045312360E-1,1.885990985E-2
3.677947448E0,-4.191939160E-2,-1.075854748E-1,2.496838197E-2
3.680383542E0,-3.275668249E-2,-1.118614078E-1,2.802261710E-2
3.682819688E0,-2.481566928E-2,-1.179698780E-1,2.924431302E-2
3.685255782E0,-1.382041909E-2,-1.136939451E-1,2.924431302E-2
3.687691928E0,-2.825168660E-3,-1.088071689E-1,2.924431302E-2
3.690128021E0,8.170082234E-3,-1.039203927E-1,2.619007602E-2
3.692564167E0,1.611109637E-2,-9.659022093E-2,2.313583903E-2
3.695000261E0,2.954973653E-2,-8.803836256E-2,1.763821393E-2
3.697436407E0,4.115583375E-2,-8.070819080E-2,1.275143679E-2
3.699872501E0,5.215108395E-2,-8.070819080E-2,3.588727675E-3
3.702308646E0,6.253548712E-2,-8.559497446E-2,-4.352286924E-3
3.704744740E0,7.658497244E-2,-9.292513877E-2,-1.534753758E-2
3.707180886E0,8.880192041E-2,-9.842276573E-2,-2.206685767E-2
3.709617032E0,1.034622565E-1,-1.020878479E-1,-2.817532979E-2
3.712053126E0,1.156791970E-1,-1.051420867E-1,-3.428380191E-2
3.714489271E0,1.291178465E-1,-1.026986986E-1,-3.917058185E-2
3.716925365E0,1.419456303E-1,-1.002553031E-1,-4.100312293E-2
3.719361511E0,1.553842723E-1,-9.231429547E-2,-4.039227590E-2
3.721797605E0,1.688229144E-1,-8.254073560E-2,-3.733803704E-2
3.724233751E0,1.804290116E-1,-7.398887724E-2,-3.428380191E-2
3.726669844E0,1.914242655E-1,-6.849125028E-2,-3.306210786E-2
3.729105990E0,2.036412060E-1,-6.238277629E-2,-3.061871976E-2
3.731542084E0,2.170798481E-1,-6.177192926E-2,-3.061871976E-2
3.733978230E0,2.274642438E-1,-7.032378763E-2,-3.122956678E-2
3.736414376E0,2.384594977E-1,-8.559497446E-2,-3.489464894E-2
3.738850469E0,2.494547516E-1,-1.069746241E-1,-4.039227590E-2
3.741286615E0,2.592283189E-1,-1.356844455E-1,-4.650074616E-2
3.743722709E0,2.683910131E-1,-1.686701924E-1,-5.444176123E-2
3.746158855E0,2.787754238E-1,-2.077644169E-1,-6.543701142E-2
3.748594948E0,2.854947448E-1,-2.493020445E-1,-7.215633243E-2
3.751031094E0,2.946574390E-1,-2.883962691E-1,-8.376242965E-2
3.753467188E0,3.002314270E-1,-3.238253891E-1,-8.864920586E-2
3.755903334E0,3.051182032E-1,-3.537569046E-1,-9.536852688E-2
3.758339428E0,3.087832928E-1,-3.739148676E-1,-9.781191498E-2
3.760775573E0,3.136700690E-1,-3.812450469E-1,-9.964445978E-2
3.763211719E0,3.161134422E-1,-3.788016438E-1,-9.659022093E-2
3.765647813E0,3.185568452E-1,-3.665847182E-1,-9.597937763E-2
3.768083959E0,3.216110766E-1,-3.470376134E-1,-9.109259397E-2
3.770520053E0,3.252761662E-1,-3.207711577E-1,-8.681666851E-2
3.772956198E0,3.258870244E-1,-2.908396423E-1,-8.254073560E-2
3.775392292E0,3.295520842E-1,-2.572430372E-1,-7.765395939E-2
3.777828438E0,3.283303976E-1,-2.242573053E-1,-7.398887724E-2
3.780264532E0,3.295520842E-1,-1.900498569E-1,-6.788039953E-2
3.782700678E0,3.295520842E-1,-1.637834162E-1,-6.299362332E-2
3.785136771E0,3.283303976E-1,-1.405712217E-1,-5.871769413E-2
3.787572917E0,3.283303976E-1,-1.240783483E-1,-5.383091420E-2
3.790009011E0,3.277195692E-1,-1.198024154E-1,-4.955498502E-2
3.792445157E0,3.271087110E-1,-1.173590273E-1,-4.527905211E-2
3.794881303E0,3.234436214E-1,-1.179698780E-1,-3.672719002E-2
3.797317396E0,3.210002482E-1,-1.173590273E-1,-2.695363574E-2
3.799753542E0,3.173351586E-1,-1.222458109E-1,-8.628217503E-3
3.802189636E0,3.118375242E-1,-1.436254680E-1,1.580567285E-2
3.804625782E0,3.051182032E-1,-1.912715435E-1,4.146125913E-2
3.807061876E0,2.903815210E-1,-2.645732164E-1,6.711684167E-2
3.809498021E0,2.726669312E-1,-3.372640312E-1,9.338327497E-2
3.811934115E0,2.555632293E-1,-3.891860545E-1,1.263690293E-1
3.814370261E0,2.360161096E-1,-4.539358616E-1,1.575222313E-1
3.816806407E0,2.158581465E-1,-5.223507881E-1,1.856212169E-1
3.819242501E0,1.920351088E-1,-5.553365350E-1,2.112767994E-1
3.821678646E0,1.700446010E-1,-5.809921026E-1,2.393757701E-1
3.824114740E0,1.474432498E-1,-6.133670211E-1,2.619771063E-1
3.826550886E0,1.236202121E-1,-6.426876783E-1,2.809133828E-1
3.828986980E0,1.004080176E-1,-6.781167984E-1,2.937411666E-1
3.831423126E0,7.719582319E-2,-7.208760977E-1,2.967953980E-1
3.833859219E0,5.459447205E-2,-7.178218961E-1,3.047364354E-1
3.836295365E0,3.565821052E-2,-6.970530748E-1,3.138991296E-1
3.838731459E0,1.550024934E-2,-7.471425533E-1,3.145099878E-1
3.841167605E0,-5.879404955E-3,-8.039513230E-1,2.955737114E-1
3.843603698E0,-2.115058713E-2,-7.660788298E-1,2.888543904E-1
3.846039844E0,-3.520007432E-2,-7.306496501E-1,2.925194800E-1
3.848475990E0,-5.780142173E-2,-7.581378222E-1,2.894652486E-1
3.850912084E0,-8.590039611E-2,-9.077953696E-1,2.473167777E-1
3.853348230E0,-1.048366576E-1,-8.271635175E-1,2.008923888E-1
3.855784323E0,-1.115559787E-1,-6.854469776E-1,1.508029103E-1
3.858220469E0,-1.127776727E-1,-5.681642890E-1,9.765920788E-2
3.860656563E0,-1.078908965E-1,-4.502707720E-1,4.146125913E-2
3.863092709E0,-9.933903813E-2,-3.329881132E-1,-1.290414855E-2
3.865528803E0,-8.956547827E-2,-2.224247605E-1,-6.910209358E-2
3.867964948E0,-8.040276915E-2,-1.326302141E-1,-1.234675050E-1
3.870401042E0,-7.124006003E-2,-8.254073560E-2,-1.784437597E-1
3.872837188E0,-6.513158977E-2,-6.299362332E-2,-2.315874696E-1
3.875273334E0,-5.963396281E-2,-6.849125028E-2,-2.841203213E-1
3.877709428E0,-5.780142173E-2,-7.582141459E-2,-3.348970115E-1
3.880145573E0,-5.780142173E-2,-7.032378763E-2,-3.813214004E-1
3.882581667E0,-5.963396281E-2,-3.855973482E-2,-4.204156399E-1
3.885017813E0,-6.146650389E-2,2.374668792E-2,-4.521796703E-1
3.887453907E0,-6.329904497E-2,1.068219170E-1,-4.796678126E-1
3.889890053E0,-6.513158977E-2,1.911188364E-1,-5.041016936E-1
3.892326146E0,-7.062921673E-2,2.625879645E-1,-5.205945969E-1
3.894762292E0,-7.673768699E-2,3.138991296E-1,-5.370874405E-1
3.897198386E0,-7.857023180E-2,3.456631899E-1,-5.493044257E-1
3.899634532E0,-8.284615725E-2,3.609343767E-1,-5.633538961E-1
3.902070626E0,-8.773294091E-2,3.633777499E-1,-5.731274486E-1
3.904506771E0,-9.139802307E-2,3.627669215E-1,-5.853443742E-1
3.906942917E0,-9.567394853E-2,3.591018319E-1,-5.926745534E-1
3.909379011E0,-9.872818738E-2,3.584909737E-1,-6.006155610E-1
3.911815157E0,-1.042258143E-1,3.548259139E-1,-6.055023670E-1
3.914251251E0,-1.078908965E-1,3.554367423E-1,-6.091674566E-1
3.916687396E0,-1.109451354E-1,3.529933691E-1,-6.067240238E-1
3.919123490E0,-1.139993668E-1,3.542150557E-1,-6.030589342E-1
3.921559636E0,-1.170536056E-1,3.542150557E-1,-5.951179266E-1
3.923995730E0,-1.164427623E-1,3.523825109E-1,-5.829010010E-1
3.926431876E0,-1.182752997E-1,3.413872719E-1,-5.676298141E-1
3.928867969E0,-1.213295385E-1,3.212293088E-1,-5.468609929E-1
3.931304115E0,-1.249946207E-1,2.986279428E-1,-5.224271417E-1
3.933740261E0,-1.249946207E-1,2.766374648E-1,-4.949389994E-1
3.936176355E0,-1.274380088E-1,2.540360987E-1,-4.643966258E-1
3.938612501E0,-1.280488521E-1,2.320456058E-1,-4.301891923E-1
3.941048594E0,-1.280488521E-1,2.106659412E-1,-3.941491842E-1
3.943484740E0,-1.268271655E-1,1.880646050E-1,-3.568875194E-1
3.945920834E0,-1.262163222E-1,1.624090075E-1,-3.207711577E-1
3.948356980E0,-1.231620759E-1,1.373642832E-1,-2.810660899E-1
3.950793073E0,-1.194969937E-1,1.153737754E-1,-2.419718653E-1
3.953229219E0,-1.146102175E-1,9.460496902E-2,-2.004342526E-1
3.955665313E0,-1.085017473E-1,7.627955079E-2,-1.619508862E-1
3.958101459E0,-1.036149636E-1,6.345175952E-2,-1.191915721E-1
3.960537553E0,-9.872818738E-2,5.489989743E-2,-7.887565345E-2
3.962973698E0,-9.017632902E-2,5.123481527E-2,-3.855973482E-2
3.965409844E0,-8.406785131E-2,5.306735635E-2,-1.298050396E-3
3.967845938E0,-7.673768699E-2,5.734328553E-2,3.474193811E-2
3.970282084E0,-6.757497787E-2,6.589514762E-2,6.772769243E-2
3.972718178E0,-6.146650389E-2,7.200361788E-2,9.888090193E-2
3.975154323E0,-5.291464552E-2,8.360971510E-2,1.257581860E-1
3.977590417E0,-4.619532451E-2,9.704835713E-2,1.489703804E-1
3.980026563E0,-3.764346242E-2,1.129303873E-1,1.672957987E-1
3.982462657E0,-3.031329438E-2,1.257581860E-1,1.825669706E-1
3.984898803E0,-2.237228118E-2,1.367534250E-1,1.886754483E-1
3.987334948E0,-1.504211407E-2,1.440836042E-1,1.917296797E-1
3.989771042E0,-8.322793990E-3,1.495812237E-1,1.862320602E-1
3.992207188E0,-2.825168660E-3,1.544679999E-1,1.764585078E-1
3.994643282E0,5.115845706E-3,1.617981642E-1,1.617981642E-1
3.997079428E0,1.427855436E-2,1.703500301E-1,1.422510594E-1
3.999515521E0,2.099787444E-2,1.819561273E-1,1.208714023E-1
4.001951667E0,2.710634656E-2,1.978381574E-1,9.704835713E-2
4.004387761E0,3.260397166E-2,2.173852623E-1,7.017108053E-2
4.006823907E0,4.054498672E-2,2.387649268E-1,4.146125913E-2
4.009260001E0,4.543176666E-2,2.607554197E-1,1.458397787E-2
4.011696146E0,5.215108395E-2,2.809133828E-1,-1.351499557E-2
4.014132240E0,5.520532280E-2,2.949628830E-1,-4.039227590E-2
4.016568386E0,5.948125198E-2,3.016822040E-1,-6.910209358E-2
4.019004480E0,6.192464009E-2,3.010713458E-1,-9.292513877E-2
4.021440626E0,6.192464009E-2,2.912977934E-1,-1.149156392E-1
4.023876719E0,6.375718117E-2,2.754157484E-1,-1.356844455E-1
4.026312865E0,6.070294604E-2,2.540360987E-1,-1.533990204E-1
4.028749011E0,5.642701685E-2,2.271588296E-1,-1.662268043E-1
4.031185105E0,5.092938989E-2,2.015032321E-1,-1.790546030E-1
4.033621251E0,4.359922186E-2,1.727934182E-1,-1.851630807E-1
4.036057344E0,3.382566571E-2,1.477486789E-1,-1.894390136E-1
4.038493490E0,2.527380548E-2,1.220930964E-1,-1.900498569E-1
4.040929584E0,1.427855436E-2,9.765920788E-2,-1.857739240E-1
4.043365730E0,1.450762269E-3,7.566870749E-2,-1.772220582E-1
4.045801823E0,-1.137703005E-2,5.978667364E-2,-1.686701924E-1
4.048237969E0,-2.420482226E-2,5.306735635E-2,-1.527881771E-1
4.050674063E0,-3.703261539E-2,4.818057641E-2,-1.399603784E-1
4.053110209E0,-5.047125369E-2,4.268295318E-2,-1.246891990E-1
4.055546355E0,-6.452073902E-2,3.718532622E-2,-1.081963181E-1
4.057982448E0,-7.673768699E-2,2.985516004E-2,-9.292513877E-2
4.060418594E0,-8.895463496E-2,2.191414498E-2,-7.826480269E-2
4.062854688E0,-1.023932695E-1,1.641651988E-2,-5.993938819E-2
4.065290834E0,-1.133885235E-1,1.030804776E-2,-4.711159319E-2
4.067726928E0,-1.274380088E-1,9.086352773E-3,-3.000787087E-2
4.070163073E0,-1.402658075E-1,7.864658721E-3,-1.656923257E-2
4.072599167E0,-1.555369794E-1,8.475505747E-3,-6.184828468E-3
4.075035313E0,-1.671430767E-1,1.336228382E-2,7.253811229E-3
4.077471407E0,-1.793600321E-1,2.008160390E-2,1.763821393E-2
4.079907553E0,-1.915769726E-1,2.619007602E-2,2.680092305E-2
4.082343646E0,-2.013505250E-1,3.474193811E-2,3.474193811E-2
4.084779792E0,-2.123457789E-1,3.779617324E-2,4.390464723E-2
4.087215938E0,-2.245627195E-1,3.840702027E-2,5.306735635E-2
4.089652032E0,-2.355579734E-1,4.146125913E-2,6.039752439E-2
4.092088178E0,-2.441098392E-1,4.451549426E-2,6.833853573E-2
4.094524271E0,-2.538833916E-1,4.573718831E-2,7.872293890E-2
4.096960417E0,-2.624352574E-1,4.940227047E-2,8.666395396E-2
4.099396511E0,-2.715979517E-1,5.184566230E-2,9.582666308E-2
4.101832657E0,-2.777064443E-1,5.551074445E-2,1.031568274E-1
4.104268751E0,-2.832040489E-1,5.856497958E-2,1.098761484E-1
4.106704896E0,-2.874799967E-1,5.795413256E-2,1.165954694E-1
4.109140990E0,-2.917559147E-1,5.123481527E-2,1.208714023E-1
4.111577136E0,-2.923667729E-1,4.146125913E-2,1.245364845E-1
4.114013282E0,-2.935884595E-1,3.229855001E-2,1.288124174E-1
4.116449376E0,-2.954210043E-1,2.191414498E-2,1.282015741E-1
4.118885521E0,-2.948101461E-1,1.824906096E-2,1.269798726E-1
4.121321615E0,-2.941993177E-1,2.069245093E-2,1.275907159E-1
4.123757761E0,-2.917559147E-1,2.863346599E-2,1.263690293E-1
4.126193855E0,-2.911450863E-1,4.146125913E-2,1.214822456E-1
4.128630001E0,-2.868691385E-1,5.245650932E-2,1.147629321E-1
4.131066094E0,-2.819823623E-1,6.467345357E-2,1.074327603E-1
4.133502240E0,-2.807606757E-1,7.322531193E-2,9.888090193E-2
4.135938334E0,-2.734304965E-1,8.116632700E-2,8.360971510E-2
4.138374480E0,-2.691545784E-1,8.605311066E-2,6.833853573E-2
4.140810573E0,-2.630461156E-1,8.727480471E-2,5.367820337E-2
4.143246719E0,-2.563267946E-1,8.544225991E-2,3.535278514E-2
4.145682813E0,-2.483857721E-1,8.177717775E-2,1.641651988E-2
4.148118959E0,-2.398339063E-1,7.933378965E-2,-3.741439432E-3
4.150555053E0,-2.312820405E-1,7.444700599E-2,-2.389939874E-2
4.152991198E0,-2.239518762E-1,7.261446863E-2,-4.405735806E-2
4.155427344E0,-2.141783237E-1,7.444700599E-2,-6.360447407E-2
4.157863438E0,-2.056264579E-1,7.994463295E-2,-7.887565345E-2
4.160299584E0,-1.946312040E-1,8.849649876E-2,-9.292513877E-2
4.162735678E0,-1.830251068E-1,9.460496902E-2,-1.045312360E-1
4.165171823E0,-1.720298529E-1,9.704835713E-2,-1.130831018E-1
4.167607917E0,-1.610346138E-1,9.032903612E-2,-1.210241169E-1
4.170044063E0,-1.500393599E-1,8.299887180E-2,-1.259108931E-1
4.172480157E0,-1.366007179E-1,7.322531193E-2,-1.259108931E-1
4.174916303E0,-1.225512326E-1,6.100837141E-2,-1.259108931E-1
4.177352396E0,-1.115559787E-1,4.512634128E-2,-1.210241169E-1
4.179788542E0,-9.811734408E-2,3.168770298E-2,-1.136939451E-1
4.182224636E0,-8.773294091E-2,1.214058883E-2,-1.063637808E-1
4.184660782E0,-7.673768699E-2,1.145338640E-3,-9.292513877E-2
4.187096928E0,-6.268820167E-2,-2.519744914E-3,-7.765395939E-2
4.189533021E0,-4.986040667E-2,1.756185899E-3,-5.932854116E-2
4.191969167E0,-3.947600350E-2,1.091889478E-2,-3.855973482E-2
4.194405261E0,-2.542651631E-2,3.046600707E-2,-1.718007959E-2
4.196841407E0,-1.443126611E-2,4.573718831E-2,5.421269219E-3
4.199277501E0,-1.603474026E-3,6.161921844E-2,2.863346599E-2
4.201713646E0,9.391776286E-3,7.627955079E-2,5.123481527E-2
4.204149740E0,1.916533336E-2,8.605311066E-2,6.956022978E-2
4.206585886E0,2.954973653E-2,9.582666308E-2,8.788564801E-2
4.209021980E0,3.871244565E-2,1.062110662E-1,1.049893722E-1
4.211458126E0,4.665346071E-2,1.129303873E-1,1.190388575E-1
4.213894271E0,5.337277800E-2,1.190388575E-1,1.306449622E-1
4.216330365E0,5.703786388E-2,1.251473278E-1,1.404185146E-1
4.218766511E0,6.131379306E-2,1.312558055E-1,1.477486789E-1
4.221202605E0,6.620056927E-2,1.398076713E-1,1.526354551E-1
4.223638751E0,6.925480813E-2,1.459161341E-1,1.569113880E-1
4.226074844E0,7.291989028E-2,1.526354551E-1,1.569113880E-1
4.228510990E0,7.353074104E-2,1.563005447E-1,1.563005447E-1
4.230947084E0,7.291989028E-2,1.563005447E-1,1.556897014E-1
4.233383230E0,7.108735293E-2,1.538571566E-1,1.508029103E-1
4.235819323E0,7.047650218E-2,1.520246118E-1,1.434727460E-1
4.238255469E0,6.864395738E-2,1.501920670E-1,1.367534250E-1
4.240691563E0,6.864395738E-2,1.526354551E-1,1.282015741E-1
4.243127709E0,6.620056927E-2,1.532463133E-1,1.184280142E-1
4.245563855E0,6.314633787E-2,1.538571566E-1,1.092653051E-1
4.247999948E0,6.070294604E-2,1.544679999E-1,9.949174523E-2
4.250436042E0,6.070294604E-2,1.556897014E-1,9.032903612E-2
4.252872188E0,5.825955793E-2,1.508029103E-1,8.055548370E-2
4.255308334E0,5.520532280E-2,1.471378356E-1,7.017108053E-2
4.257744428E0,5.398362502E-2,1.416402012E-1,6.039752439E-2
4.260180573E0,5.154023692E-2,1.398076713E-1,5.245650932E-2
4.262616667E0,4.848600179E-2,1.416402012E-1,4.818057641E-2
4.265052813E0,4.421006888E-2,1.495812237E-1,4.329380020E-2
4.267488907E0,4.604261369E-2,1.581330895E-1,3.779617324E-2
4.269925053E0,4.237752780E-2,1.648524106E-1,3.535278514E-2
4.272361146E0,4.115583375E-2,1.691283286E-1,3.474193811E-2
4.274797292E0,4.421006888E-2,1.672957987E-1,3.229855001E-2
4.277233386E0,4.115583375E-2,1.544679999E-1,3.107685409E-2
4.279669532E0,4.237752780E-2,1.404185146E-1,2.985516004E-2
4.282105678E0,4.421006888E-2,1.275907159E-1,2.985516004E-2
4.284541771E0,4.787515476E-2,1.159846261E-1,3.107685409E-2
4.286977917E0,4.970769584E-2,1.049893722E-1,3.290939704E-2
4.289414011E0,5.398362502E-2,9.827005118E-2,3.474193811E-2
4.291850157E0,5.825955793E-2,9.582666308E-2,3.657447919E-2
4.294286251E0,6.192464009E-2,9.643751383E-2,4.207210615E-2
4.296722396E0,6.436803192E-2,9.582666308E-2,4.512634128E-2
4.299158490E0,7.047650218E-2,9.888090193E-2,4.818057641E-2
4.301594636E0,7.841751724E-2,1.001025960E-1,5.612159148E-2
4.304030730E0,8.086090535E-2,9.888090193E-2,6.161921844E-2
4.306466876E0,8.696937561E-2,1.031568274E-1,6.711684167E-2
4.308902969E0,9.246700257E-2,1.056002229E-1,7.689040154E-2
4.311339115E0,9.735377878E-2,1.074327603E-1,8.422056586E-2
4.313775261E0,9.857547283E-2,1.031568274E-1,9.399411827E-2
4.316211355E0,1.016297117E-1,9.888090193E-2,1.037676781E-1
4.318647501E0,1.034622565E-1,9.643751383E-2,1.141520813E-1
4.321083594E0,1.046839505E-1,9.704835713E-2,1.239256412E-1
4.323519740E0,1.065164879E-1,1.031568274E-1,1.367534250E-1
4.325955834E0,1.089598835E-1,1.135412306E-1,1.459161341E-1
4.328391980E0,1.089598835E-1,1.172063202E-1,1.538571566E-1
4.330828073E0,1.089598835E-1,1.165954694E-1,1.611873209E-1
4.333264219E0,1.101815775E-1,1.165954694E-1,1.666849405E-1
4.335700313E0,1.120141149E-1,1.129303873E-1,1.740151197E-1
4.338136459E0,1.132358089E-1,1.092653051E-1,1.758476496E-1
4.340572553E0,1.156791970E-1,1.110978425E-1,1.807344258E-1
4.343008698E0,1.169008911E-1,1.141520813E-1,1.825669706E-1
4.345444844E0,1.181225851E-1,1.208714023E-1,1.831778288E-1
4.347880938E0,1.181225851E-1,1.349208951E-1,1.837886721E-1
4.350317084E0,1.175117418E-1,1.550788432E-1,1.837886721E-1
4.352753178E0,1.175117418E-1,1.795127392E-1,1.831778288E-1
4.355189323E0,1.175117418E-1,2.082225531E-1,1.807344258E-1
4.357625417E0,1.169008911E-1,2.369323820E-1,1.795127392E-1
4.360061563E0,1.175117418E-1,2.711398304E-1,1.746259630E-1
4.362497657E0,1.156791970E-1,3.022930324E-1,1.679066420E-1
4.364933803E0,1.162900478E-1,3.316137195E-1,1.624090075E-1
4.367369896E0,1.132358089E-1,3.493282795E-1,1.526354551E-1
4.369806042E0,1.101815775E-1,3.603235185E-1,1.434727460E-1
4.372242136E0,1.101815775E-1,3.591018319E-1,1.343100369E-1
4.374678282E0,1.089598835E-1,3.450523317E-1,1.251473278E-1
4.377114428E0,1.065164879E-1,3.212293088E-1,1.184280142E-1
4.379550521E0,1.059056446E-1,2.931303382E-1,1.159846261E-1
4.381986615E0,1.052947938E-1,2.711398304E-1,1.159846261E-1
4.384422761E0,1.046839505E-1,2.589228749E-1,1.202605516E-1
4.386858907E0,1.046839505E-1,2.522035539E-1,1.263690293E-1
4.389295001E0,1.040730998E-1,2.473167777E-1,1.404185146E-1
4.391731146E0,1.046839505E-1,2.491493225E-1,1.563005447E-1
4.394167240E0,1.040730998E-1,2.515927255E-1,1.734042615E-1
4.396603386E0,1.040730998E-1,2.491493225E-1,1.941730678E-1
4.399039480E0,1.059056446E-1,2.393757701E-1,2.186069638E-1
4.401475626E0,1.083490327E-1,2.222720534E-1,2.442625463E-1
4.403911719E0,1.101815775E-1,1.966164559E-1,2.723615170E-1
4.406347865E0,1.095707268E-1,1.679066420E-1,2.998496592E-1
4.408783959E0,1.120141149E-1,1.428619027E-1,3.255052269E-1
4.411220105E0,1.114032716E-1,1.233147904E-1,3.548259139E-1
4.413656198E0,1.107924208E-1,1.074327603E-1,3.835357130E-1
4.416092344E0,1.095707268E-1,9.704835713E-2,4.085804522E-1
4.418528490E0,1.095707268E-1,9.032903612E-2,4.360685945E-1
4.420964584E0,1.095707268E-1,8.483141661E-2,4.617241621E-1
4.423400730E0,1.071273386E-1,7.750124484E-2,4.843255281E-1
4.425836823E0,1.016297117E-1,6.772769243E-2,5.069268942E-1
4.428272969E0,9.674293548E-2,5.978667364E-2,5.289173722E-1
4.430709063E0,9.368869662E-2,5.306735635E-2,5.441885591E-1
4.433145209E0,8.574768156E-2,4.573718831E-2,5.600705743E-1
4.435581303E0,8.086090535E-2,4.023956135E-2,5.704549551E-1
4.438017448E0,7.536327839E-2,4.146125913E-2,5.802285671E-1
4.440453542E0,6.925480813E-2,4.329380020E-2,5.832827687E-1
4.442889688E0,6.192464009E-2,4.756972939E-2,5.845044851E-1
4.445325782E0,5.520532280E-2,5.245650932E-2,5.814502239E-1
